1800ce450	EspGetEventObjectId	undefined8 __fastcall EspGetEventObjectId(longlong param_1, __uint64 * param_2)
1800ce5a0	EspCompleteEventNotification	long __fastcall EspCompleteEventNotification(longlong param_1)
1800ce7f0	EspEnumerateRuleIds	long __fastcall EspEnumerateRuleIds(longlong * param_1, uint param_2, uint * param_3, undefined8 * param_4)
1800ceba0	EspEnumerateAllRulesForClient	int __fastcall EspEnumerateAllRulesForClient(longlong * param_1, uint * param_2, ulonglong * param_3, uint param_4)
1800cef50	EspRemoveRulesForClient	ulonglong __fastcall EspRemoveRulesForClient(longlong * param_1, uint param_2)
1800cf1d0	EspRemoveAllRulesForClient	long __fastcall EspRemoveAllRulesForClient(longlong * param_1)
1800cf440	EspUpdateRules	ulonglong __fastcall EspUpdateRules(longlong * param_1, uint param_2, uint param_3, longlong param_4)
1800cfc90	EspCloseRule	undefined8 __fastcall EspCloseRule(void * param_1)
1800cfdf0	EspGetRuleId	undefined8 __fastcall EspGetRuleId(longlong * param_1, _GUID * param_2)
1800cff60	EspCreateRule	ulonglong __fastcall EspCreateRule(ulonglong * param_1, undefined8 * param_2)
1800d0280	EspCloseFilter	undefined8 __fastcall EspCloseFilter(void * param_1)
1800d03e0	EspCreateNotFilter	void * __fastcall EspCreateNotFilter(longlong * param_1, undefined8 * param_2)
1800d0720	EspCreateXorFilter	long __fastcall EspCreateXorFilter(longlong * param_1, longlong * param_2, undefined8 * param_3)
1800d09c0	EspCreateOrFilter	long __fastcall EspCreateOrFilter(longlong * param_1, longlong * param_2, undefined8 * param_3)
1800d0c60	EspCreateAndFilter	long __fastcall EspCreateAndFilter(longlong * param_1, longlong * param_2, undefined8 * param_3)
1800d0f00	EspCreateEventFilter	long __fastcall EspCreateEventFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d10e0	EspCreateClientFilter	long __fastcall EspCreateClientFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d12c0	EspCreateTokenFilter	long __fastcall EspCreateTokenFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d14a0	EspCreateMailslotFilter	long __fastcall EspCreateMailslotFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d1680	EspCreatePipeFilter	long __fastcall EspCreatePipeFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d1860	EspCreateKtmTransactionFilter	long __fastcall EspCreateKtmTransactionFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d1a40	EspCreateDesktopFilter	long __fastcall EspCreateDesktopFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d1c20	EspCreateRegistryKeyObjectFilter	long __fastcall EspCreateRegistryKeyObjectFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d1e00	EspCreateRegistryKeyFilter	long __fastcall EspCreateRegistryKeyFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
1800d1fe0	EspCreateDiskFilter	long __fastcall EspCreateDiskFilter(uint param_1, ESP_COMPARISON_TYPE param_2, void * param_3, undefined8 * param_4)
